406597.5,24700.5,212,41,M,0,1,0,1
1293502.5,35698.5,416,55,F,0,0,0,0
135000.0,6750.0,651,74,M,1,1,0,0
312682.5,29686.5,727,47,F,0,1,0,0
513000.0,21865.5,643,65,M,0,1,0,0
490495.5,27517.5,333,33,M,0,1,0,0
1560726.0,41301.0,256,41,F,1,1,1,0
1530000.0,42075.0,651,43,M,1,1,0,0
1019610.0,33826.5,523,53,F,0,1,0,0
405000.0,20250.0,288,49,M,0,1,0,0
652500.0,21177.0,667,74,F,0,1,1,0
148365.0,10678.5,752,49,F,0,1,0,0
80865.0,5881.5,194,37,F,0,1,0,0
918468.0,28966.5,733,32,M,1,0,1,0
773680.5,32778.0,704,33,F,0,1,0,0
299772.0,20160.0,716,45,M,1,1,0,0
509602.5,26149.5,328,53,M,0,0,0,0
270000.0,13500.0,797,30,F,0,1,1,0
157500.0,7875.0,645,63,F,0,1,0,0
544491.0,17563.5,351,51,F,0,1,1,0
427500.0,21375.0,285,74,M,1,1,0,0
1132573.5,37561.5,357,51,F,1,1,1,0
497520.0,32521.5,501,51,F,0,0,1,0
239850.0,23850.0,90,62,F,0,1,0,0
247500.0,12703.5,37,45,M,1,0,2,0
225000.0,11074.5,260,52,F,0,1,0,0
979992.0,27076.5,253,25,F,0,1,0,1
327024.0,23827.5,237,53,M,0,1,1,0
790830.0,57676.5,616,38,M,1,1,0,0
180000.0,9000.0,52,58,M,0,1,0,0
665892.0,24592.5,591,48,F,0,1,0,0
512064.0,25033.5,216,56,F,0,1,0,0
199008.0,20893.5,423,35,F,0,0,0,0
733315.5,39069.0,360,48,M,1,0,1,0
1125000.0,32895.0,377,55,F,0,1,0,0
450000.0,44509.5,723,50,F,0,0,0,0
641173.5,23157.0,100,66,F,0,1,2,0
454500.0,15151.5,586,53,M,0,1,0,0
247275.0,17338.5,28,55,F,0,1,0,0
540000.0,27000.0,286,39,M,1,1,0,0
1193580.0,35028.0,203,43,M,0,1,0,1
604152.0,29196.0,382,54,F,0,1,0,0
288873.0,16258.5,57,53,F,0,0,0,1
746280.0,42970.5,555,72,F,0,1,0,0
661702.5,48280.5,368,50,M,0,1,0,0
180000.0,9000.0,643,48,F,0,1,1,0
305221.5,17649.0,604,59,F,0,1,0,0
260640.0,26838.0,351,60,F,0,1,0,0
1350000.0,37255.5,789,71,F,0,0,0,0
1506816.0,49927.5,424,61,M,1,1,0,0
135000.0,6750.0,412,70,F,0,1,0,0
675000.0,34596.0,212,34,M,1,1,1,0
454500.0,14661.0,115,38,M,1,0,0,0
314055.0,16164.0,295,47,F,0,1,2,0
675000.0,32472.0,396,72,M,1,0,0,0
837427.5,45558.0,373,53,F,0,1,0,0
298728.0,15381.0,766,45,F,0,0,0,0
247500.0,12375.0,567,69,M,0,1,0,0
640458.0,27265.5,744,45,M,1,1,1,0
1227901.5,46899.0,444,65,M,1,1,0,0
1663987.5,86989.5,158,71,F,0,1,0,0
1080000.0,44118.0,724,67,M,0,0,0,0
1130760.0,40189.5,629,74,M,1,1,0,0
95940.0,10462.5,167,66,F,0,0,0,0
315000.0,9679.5,694,75,M,1,0,0,0
1256400.0,40657.5,467,36,M,0,1,0,0
1035000.0,43983.0,721,37,F,1,1,0,0
270000.0,13500.0,613,41,M,0,1,0,0
450000.0,22500.0,626,70,F,0,0,1,0
450000.0,21109.5,667,45,M,1,0,0,0
450000.0,21109.5,50,58,M,0,0,2,0
573628.5,24435.0,206,39,M,1,1,0,0
495351.0,26140.5,173,52,M,0,1,2,0
755190.0,28894.5,53,36,M,0,1,1,0
675000.0,21775.5,40,72,F,0,1,1,0
1288350.0,37800.0,176,55,F,0,1,1,0
135000.0,6750.0,606,31,F,0,0,0,0
337761.0,15781.5,64,36,M,0,1,0,0
585000.0,28273.5,464,54,F,0,1,1,0
113760.0,5301.0,658,39,F,0,1,0,0
135000.0,6750.0,716,61,F,0,1,2,0
252000.0,14593.5,82,31,F,0,1,0,1
760225.5,30280.5,359,63,M,1,1,0,0
270000.0,13500.0,686,54,M,1,0,0,0
