157914.0,17136.0,260,64,F,0,1,2,0
253737.0,24097.5,783,74,M,1,0,1,0
239850.0,23494.5,249,60,F,0,1,0,0
628114.5,19849.5,276,47,M,1,0,0,1
331920.0,17077.5,485,49,M,0,1,0,0
225000.0,11074.5,727,55,M,1,1,0,0
1113840.0,29866.5,751,67,F,0,0,0,0
269550.0,18081.0,23,29,F,0,0,1,1
254700.0,25321.5,627,45,F,0,0,0,0
2097058.5,61402.5,159,44,M,1,0,0,1
1288350.0,37800.0,740,41,F,0,1,0,0
355500.0,19413.0,89,43,M,1,0,0,0
270000.0,13500.0,38,25,F,1,1,3,1
888840.0,29376.0,702,40,F,0,1,0,0
675000.0,36616.5,19,27,F,0,0,0,1
1256400.0,33273.0,465,51,F,1,1,0,0
348264.0,22387.5,232,56,M,1,1,0,0
1260000.0,33237.0,3,65,F,0,1,0,0
273636.0,15408.0,713,35,M,0,1,0,0
589500.0,28489.5,286,50,F,0,1,0,0
1042560.0,40702.5,782,56,F,0,0,0,0
360000.0,26086.5,489,65,M,1,0,2,0
161730.0,13963.5,695,61,M,0,1,0,0
288873.0,16258.5,685,49,F,0,1,0,0
50940.0,5616.0,717,42,M,0,1,1,0
1198548.0,47664.0,690,67,M,0,1,0,0
239850.0,23494.5,517,56,F,0,1,0,0
781920.0,26856.0,445,50,F,0,1,0,0
545040.0,43191.0,65,68,F,1,1,0,0
1078200.0,29781.0,153,74,M,0,0,1,0
781920.0,47965.5,137,65,M,0,1,0,0
1440000.0,50184.0,354,65,F,0,1,0,0
646920.0,20997.0,394,72,F,1,0,0,0
288873.0,11020.5,702,45,F,0,1,0,0
808650.0,31333.5,473,36,M,1,0,0,0
490495.5,29335.5,666,43,M,0,1,2,0
1024740.0,52452.0,331,31,M,1,1,0,0
225000.0,24363.0,696,30,F,0,1,0,0
599778.0,32665.5,39,34,M,1,1,2,0
1258650.0,53455.5,759,45,F,1,1,0,0
640080.0,31261.5,569,49,M,0,0,0,0
355320.0,35140.5,15,29,F,0,0,0,1
360000.0,16681.5,341,59,F,0,1,0,0
654498.0,27729.0,19,50,M,1,0,1,0
239850.0,23494.5,7,40,F,0,1,0,0
781920.0,43789.5,166,39,F,1,0,1,0
1350000.0,35743.5,619,63,F,1,0,0,0
1636245.0,46894.5,233,34,F,1,0,0,1
545040.0,25537.5,164,47,F,1,1,2,0
545040.0,25537.5,384,32,F,0,1,0,0
879714.0,31729.5,61,49,F,0,1,0,1
611095.5,31329.0,128,47,M,0,0,0,1
443088.0,26905.5,626,46,F,0,1,0,0
1007761.5,40095.0,374,73,F,1,0,0,0
1611072.0,44433.0,702,58,M,1,0,0,0
675000.0,38749.5,421,64,F,0,0,0,0
835380.0,35523.0,512,60,M,0,1,0,0
723996.0,30802.5,770,65,F,0,1,0,0
270000.0,13500.0,688,47,F,0,0,0,0
675000.0,18562.5,16,37,F,0,0,0,0
1350000.0,39474.0,320,50,F,0,0,0,0
481500.0,17973.0,642,56,F,1,1,0,0
495351.0,47160.0,739,30,F,0,1,0,0
225000.0,12694.5,409,30,M,1,1,0,0
270000.0,13500.0,773,36,M,0,1,1,0
135000.0,6750.0,74,72,M,1,1,1,0
239850.0,23719.5,285,57,F,0,0,0,0
538704.0,27634.5,31,38,F,0,1,1,0
1125000.0,33025.5,789,71,F,1,1,0,0
180000.0,9000.0,201,27,F,1,0,0,1
521280.0,41062.5,599,72,F,1,1,1,0
225000.0,11250.0,781,60,F,0,1,0,0
993082.5,42205.5,394,38,F,0,1,1,0
302206.5,13441.5,50,42,F,0,1,2,1
364896.0,19233.0,62,52,F,1,1,2,0
891000.0,26181.0,409,40,M,1,1,2,0
308133.0,15732.0,408,38,F,0,1,1,0
528952.5,13950.0,245,44,F,0,1,0,0
157500.0,7875.0,184,34,F,0,0,0,1
454500.0,14791.5,685,61,M,0,1,1,0
283585.5,17347.5,160,61,M,1,1,1,0
1213339.5,50071.5,675,66,M,1,0,2,0
314055.0,16573.5,177,54,F,0,1,1,0
254700.0,17149.5,398,36,M,1,1,0,0
900000.0,31887.0,300,43,M,1,0,0,1
604152.0,29196.0,100,37,F,0,1,1,0
54000.0,5944.5,336,64,F,0,1,0,0
1024740.0,52321.5,325,65,F,0,0,0,0
1125000.0,33025.5,314,54,F,0,1,0,0
247500.0,12375.0,422,66,F,0,1,0,0
640080.0,31261.5,184,72,M,0,0,1,0
1345500.0,39469.5,68,49,M,0,0,0,0
835380.0,40320.0,57,41,F,0,1,0,1
755190.0,30078.0,537,44,F,0,1,0,0
1066752.0,28269.0,195,74,M,1,0,2,0
540000.0,27000.0,731,37,F,0,1,1,0
180000.0,9000.0,548,44,F,1,1,0,0
544491.0,15732.0,251,34,F,0,1,0,0
797557.5,26487.0,45,50,F,1,1,1,0
562491.0,23962.5,143,42,F,0,1,0,0
77031.0,4923.0,499,66,M,0,0,0,0
450000.0,22977.0,704,64,M,0,0,0,0
595912.5,40113.0,722,75,F,0,1,0,0
469152.0,25447.5,449,75,M,1,0,2,0
808650.0,26217.0,304,33,F,0,1,0,0
314055.0,16573.5,589,32,F,1,1,1,0
585000.0,29250.0,592,39,F,0,1,0,0
85500.0,6984.0,252,41,M,1,0,1,0
481495.5,34240.5,561,44,F,1,0,0,0
1762110.0,48586.5,700,30,M,1,0,1,0
312768.0,24331.5,410,75,M,1,0,0,0
1133748.0,33277.5,592,46,M,0,0,0,0
180000.0,9000.0,328,51,F,0,0,1,0
254700.0,24939.0,118,57,F,0,1,0,0
781920.0,47965.5,539,47,F,1,1,0,0
573408.0,25389.0,12,67,F,0,1,0,0
1125000.0,78430.5,342,30,F,1,0,3,0
1575000.0,43312.5,419,47,F,1,0,0,0
497520.0,28692.0,191,38,F,0,1,0,0
450000.0,22500.0,592,66,F,0,1,0,0
942300.0,27679.5,163,38,F,0,1,0,0
1111500.0,32499.0,616,75,F,0,1,0,0
900000.0,35824.5,456,30,F,1,0,0,0
343377.0,16830.0,351,40,F,1,1,2,0
614574.0,19953.0,280,48,F,0,1,1,1
450000.0,41773.5,657,39,F,0,1,0,0
254700.0,20250.0,42,31,F,0,1,0,0
254700.0,13315.5,500,64,M,0,0,0,0
2013840.0,55507.5,298,38,M,1,1,3,0
808650.0,23773.5,81,30,F,0,1,1,0
270000.0,13500.0,128,69,M,0,1,2,0
1215000.0,32179.5,438,73,F,0,0,2,0
450000.0,16294.5,66,70,F,0,0,0,0
900000.0,36652.5,530,62,F,0,0,1,0
634482.0,20596.5,747,68,F,1,1,1,0
781920.0,23836.5,356,60,M,1,0,0,0
539100.0,27652.5,639,44,F,0,1,0,0
477000.0,34839.0,351,36,M,1,1,0,0
547344.0,24237.0,716,74,M,0,1,0,0
900000.0,45000.0,164,49,M,1,1,0,0
428854.5,16294.5,682,55,F,0,1,0,0
1056447.0,31018.5,473,50,F,0,1,0,0
829224.0,22801.5,29,42,M,0,0,1,0
675000.0,28728.0,771,35,F,0,1,0,0
251280.0,10773.0,224,70,F,0,0,1,0
450000.0,21888.0,318,62,M,0,1,2,0
906615.0,35415.0,557,40,F,0,0,2,0
343377.0,22486.5,382,69,F,0,1,1,0
781920.0,32998.5,773,64,M,1,0,0,0
180000.0,9000.0,667,55,F,1,1,0,0
1125000.0,37309.5,89,52,M,1,0,0,0
247500.0,12375.0,393,36,F,0,1,0,0
604152.0,29196.0,93,72,M,0,1,0,0
1389204.0,135463.5,511,38,F,0,1,0,0
765000.0,22495.5,602,46,F,1,1,0,0
440784.0,26964.0,448,57,F,0,1,0,0
386977.5,13896.0,334,73,F,1,1,0,0
225000.0,9661.5,660,41,F,0,1,0,0
682213.5,81094.5,702,62,M,1,1,2,0
942300.0,30528.0,113,43,F,0,1,2,0
547339.5,29821.5,734,68,M,0,1,1,0
474048.0,25843.5,88,39,F,0,0,2,1
180000.0,9319.5,193,68,M,1,1,0,0
827496.0,42381.0,799,63,F,0,1,0,0
607500.0,37165.5,616,63,F,0,1,0,0
454500.0,30627.0,426,45,F,0,0,0,0
1539000.0,45000.0,303,45,F,1,1,1,0
1138500.0,36360.0,686,71,F,0,1,0,0
573628.5,29416.5,132,50,M,1,1,1,0
622188.0,22477.5,24,37,F,0,0,0,0
381528.0,12316.5,661,40,F,0,1,0,0
493497.0,58698.0,313,72,F,0,1,0,0
180000.0,9000.0,246,52,F,0,1,1,0
276277.5,10368.0,40,62,F,0,0,0,0
284400.0,16456.5,686,39,M,0,1,0,0
202500.0,10125.0,645,31,F,0,1,0,0
573408.0,25389.0,488,63,F,0,0,1,0
180000.0,9895.5,137,45,F,1,1,0,1
1006920.0,40063.5,594,61,F,0,0,0,0
528687.0,20061.0,351,58,M,0,1,0,0
675000.0,24246.0,357,53,F,0,1,0,0
213948.0,25519.5,665,63,M,0,1,2,0
1125000.0,33025.5,735,72,F,0,1,0,0
301536.0,16488.0,216,45,M,1,1,0,1
521280.0,27292.5,117,30,M,0,0,0,0
229500.0,11169.0,169,66,M,0,1,2,0
175500.0,13995.0,156,63,F,1,1,1,0
1092379.5,101218.5,712,44,F,1,1,0,0
732915.0,79065.0,488,36,M,1,1,1,0
270000.0,13500.0,575,59,F,0,1,0,0
1293502.5,35698.5,171,74,F,1,1,0,0
778968.0,30312.0,96,59,F,0,0,1,0
1336608.0,48141.0,19,31,F,0,1,0,0
408780.0,29754.0,715,75,F,0,0,0,0
161730.0,13963.5,63,62,F,1,1,0,0
494550.0,38403.0,98,69,M,0,1,0,0
266832.0,18702.0,448,67,F,0,1,0,0
916299.0,36468.0,392,66,M,0,1,0,0
540000.0,19525.5,670,31,F,0,1,0,0
1237500.0,61875.0,527,75,F,1,1,0,0
517788.0,24268.5,111,45,F,0,1,0,0
50940.0,5089.5,361,62,F,0,1,0,0
1008000.0,39060.0,132,25,F,0,1,0,1
630000.0,34177.5,642,60,F,1,0,2,0
1636245.0,45126.0,709,54,F,1,1,0,0
738108.0,58446.0,25,49,F,1,1,0,1
137538.0,13527.0,784,62,F,0,1,0,0
276277.5,21955.5,271,57,F,0,0,0,0
239418.0,19044.0,105,64,F,1,1,0,0
1714338.0,47272.5,355,46,F,0,1,0,0
270000.0,13500.0,238,38,M,0,1,0,0
892044.0,28903.5,445,51,M,0,0,0,0
164952.0,13162.5,347,44,F,0,1,0,0
752116.5,48195.0,479,39,M,0,1,1,0
454500.0,24345.0,762,57,F,1,1,0,0
2013840.0,59013.0,43,36,M,1,1,0,1
601470.0,29065.5,596,63,F,0,1,0,0
675000.0,19867.5,127,48,F,0,1,0,0
886500.0,26050.5,687,70,M,0,1,0,0
314100.0,16573.5,533,37,F,1,1,0,0
835380.0,40320.0,418,53,M,1,0,1,0
180000.0,9000.0,77,43,M,1,1,1,0
269550.0,21294.0,74,35,F,1,0,0,0
1395000.0,38493.0,121,40,M,1,1,0,0
180000.0,9000.0,377,65,M,1,1,0,0
900000.0,38263.5,67,52,M,0,0,0,0
405000.0,20250.0,234,30,M,0,1,2,0
1249740.0,66712.5,186,64,F,0,1,1,0
1078200.0,31522.5,506,57,M,0,0,0,0
95940.0,10309.5,268,62,F,0,1,1,0
292500.0,11574.0,651,59,F,1,0,1,0
255960.0,12577.5,340,67,M,1,1,0,0
746280.0,59094.0,500,54,M,1,1,0,0
443088.0,18769.5,447,41,F,0,1,0,0
847359.0,28134.0,1,63,M,1,1,0,0
543735.0,21564.0,540,69,F,0,1,0,0
611905.5,32728.5,779,67,F,0,1,0,0
1030680.0,65997.0,283,66,F,0,1,0,0
781920.0,28215.0,481,30,M,0,0,0,0
225000.0,15790.5,87,71,F,0,1,0,0
835605.0,24561.0,58,34,F,1,1,0,0
1350000.0,67500.0,434,62,F,1,1,0,0
495000.0,26982.0,331,55,F,0,1,0,0
755190.0,29677.5,33,45,F,0,1,0,0
135000.0,6750.0,52,64,F,1,0,0,0
675000.0,19737.0,174,56,F,1,1,1,0
407965.5,23548.5,396,60,F,0,1,0,0
270000.0,13500.0,431,34,M,1,1,0,0
1223010.0,51948.0,639,56,M,0,1,0,0
143910.0,15241.5,617,55,M,0,0,1,0
152820.0,16177.5,127,48,M,1,0,0,0
450000.0,24412.5,290,36,F,0,1,0,0
1408806.0,94657.5,378,50,F,0,1,0,0
254700.0,24192.0,77,68,F,1,0,0,0
269550.0,13761.0,308,70,F,0,1,0,0
306306.0,13491.0,729,30,F,1,1,0,0
521280.0,28408.5,46,33,F,1,1,1,1
679266.0,22041.0,424,31,F,1,1,0,0
414792.0,25195.5,344,42,M,1,1,0,0
450000.0,30442.5,115,72,M,1,0,0,0
1195101.0,62010.0,786,48,F,1,0,1,0
677664.0,22153.5,757,48,F,0,0,0,0
735052.5,37660.5,216,48,M,1,0,0,1
545040.0,25537.5,23,56,M,1,1,0,0
640080.0,29839.5,233,36,F,0,0,0,1
927571.5,49549.5,651,73,F,0,0,0,0
270000.0,13500.0,163,51,F,0,1,0,0
180000.0,9000.0,599,57,F,0,1,2,0
634482.0,20596.5,242,69,F,0,1,1,0
781920.0,43789.5,411,54,F,1,0,0,0
808650.0,23773.5,295,69,F,0,0,0,0
270000.0,13500.0,543,55,F,0,1,0,0
1126548.0,29718.0,341,75,F,1,0,0,0
691020.0,22419.0,24,58,M,0,1,2,0
