728460.0,40806.0,147,45,F,1,1,1,0
343683.0,17676.0,512,58,M,1,1,0,0
355536.0,15790.5,28,45,M,0,1,0,0
360000.0,18000.0,426,75,F,0,1,0,0
301464.0,23949.0,468,60,M,1,1,0,0
808650.0,29839.5,252,56,F,0,0,1,0
675000.0,33750.0,590,35,F,0,0,0,0
405000.0,22099.5,59,38,M,0,1,1,1
727785.0,23476.5,356,70,F,0,1,0,0
545040.0,26640.0,347,42,F,1,1,1,0
247500.0,12375.0,619,39,F,0,1,0,0
500211.0,47623.5,135,41,F,0,1,1,0
86598.0,9315.0,121,43,M,0,0,2,0
557005.5,29295.0,219,34,M,1,1,0,1
172021.5,20542.5,295,49,M,0,0,0,1
248760.0,25488.0,460,62,F,0,1,0,0
343800.0,12478.5,404,38,F,1,1,0,0
312768.0,16096.5,694,71,F,0,1,1,0
755190.0,29286.0,785,60,M,0,0,0,0
733315.5,39069.0,331,45,F,0,1,1,0
276277.5,12298.5,698,69,M,0,1,1,0
755190.0,36328.5,307,67,M,0,0,1,0
779688.0,37507.5,14,53,F,0,1,0,0
787131.0,26145.0,224,39,F,0,0,0,0
1024740.0,52452.0,341,69,M,1,0,0,0
1045854.0,37183.5,324,68,F,1,0,2,0
405000.0,27063.0,632,31,F,0,1,0,0
263686.5,26208.0,102,63,F,1,1,1,0
337500.0,16875.0,140,56,F,0,1,1,0
142200.0,8293.5,635,55,F,0,1,2,0
646920.0,25195.5,261,75,F,0,1,1,0
568800.0,15772.5,431,53,F,0,1,1,0
259794.0,27423.0,69,32,F,0,1,0,0
450000.0,11871.0,120,61,M,0,1,1,0
600678.0,45040.5,231,38,F,0,0,0,0
545040.0,26640.0,354,52,M,0,1,0,0
776304.0,20605.5,628,69,F,1,0,0,0
107820.0,5643.0,542,57,M,0,0,0,0
468733.5,22797.0,775,74,F,0,1,1,0
239850.0,23494.5,620,49,F,0,1,0,0
450000.0,22018.5,278,34,F,1,1,0,1
1800000.0,49500.0,652,69,F,0,0,2,0
239850.0,25960.5,414,43,F,0,0,1,0
1442596.5,38182.5,59,70,M,0,0,0,0
147726.0,14521.5,382,31,F,1,1,0,0
497520.0,32521.5,405,59,M,1,0,0,0
